task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch
1242	03/1e5af4	1062122	eda_bootstrap_result_collector	eda_binned.parquet	eda_bootstrap_result_collector (eda_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:19.923	2026-06-30 13:17:19.934	2026-06-30 13:17:20.152	229ms	158ms	-	102.6%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	4.3 KB	837	18	0	4 KB	8	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/03/1e5af4529b094b57751d5f2a17e02c	-
1243	51/ce48f9	1062133	fai_bs_concatenating_processor	[EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs1_fai_bs.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs2_fai_bs.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs3_fai_bs.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs4_fai_bs.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs5_fai_bs.parquet]	fai_bs_concatenating_processor ([EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs1_fai_bs.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs2_fai_bs.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs3_fai_bs.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs4_fai_bs.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs5_fai_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:19.946	2026-06-30 13:17:20.034	2026-06-30 13:17:20.208	262ms	173ms	-	99.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	5.9 KB	837	42	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/51/ce48f9f22b5893d41580e0f6dc6007	-
1244	c2/2dc8ac	1062451	eda_bootstrap_result_collector	eda_binned.parquet	eda_bootstrap_result_collector (eda_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:20.163	2026-06-30 13:17:20.208	2026-06-30 13:17:20.395	232ms	161ms	-	101.9%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	4.3 KB	835	18	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/c2/2dc8ac46ffab618e6a53ed083e8a2e	-
1245	57/a70372	1062555	multimodal_correl_result_collector	EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_correl.parquet	multimodal_correl_result_collector (EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_correl.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:20.222	2026-06-30 13:17:20.309	2026-06-30 13:17:20.465	243ms	167ms	-	98.6%	0.1%	29.7 MB	221.3 MB	29.7 MB	281.7 MB	6.5 MB	3.7 KB	835	21	0	4 KB	12	7	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/57/a7037266a3b557deccca5c750222db	-
1237	c7/2d8cab	1061107	eeg_frontal_ols_processor	EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet	eeg_frontal_ols_processor (EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:19.110	2026-06-30 13:17:19.192	2026-06-30 13:17:20.597	1.5s	1.4s	-	213.1%	0.7%	231.7 MB	4.7 GB	231.7 MB	4.7 GB	38 MB	3.2 KB	3932	27	0	4 KB	79	241	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/c7/2d8cab08c866d9787542e6c095f5fd	-
1240	2b/65fcde	1061412	eeg_parietal_ols_processor	EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet	eeg_parietal_ols_processor (EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:19.204	2026-06-30 13:17:19.246	2026-06-30 13:17:20.733	1.5s	1.4s	-	212.2%	0.7%	232.9 MB	4.7 GB	232.9 MB	4.7 GB	38 MB	3.1 KB	3932	23	0	4 KB	175	184	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/2b/65fcde26bb1acd61a4ba58ee20e35c	-
1248	f0/4dee7a	1063283	eda_bootstrap_result_collector	eda_binned.parquet	eda_bootstrap_result_collector (eda_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:20.611	2026-06-30 13:17:20.699	2026-06-30 13:17:20.999	388ms	233ms	-	66.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	4.2 KB	836	18	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/f0/4dee7ac8f8e44cb16b661d6848ec99	-
1249	49/0e863d	1063380	fai_bs_concatenating_processor	[EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs1_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs2_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs3_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs4_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs5_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs6_fai_bs.parquet]	fai_bs_concatenating_processor ([EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs1_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs2_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs3_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs4_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs5_fai_bs.parquet, EV2_05_eeg_epochs_eeg_psd_fai_epochs_binned_bs6_fai_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:20.747	2026-06-30 13:17:20.833	2026-06-30 13:17:21.099	352ms	250ms	-	69.7%	0.1%	33.8 MB	226 MB	33.8 MB	282.3 MB	6.5 MB	6.2 KB	836	53	0	4 KB	12	23	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/49/0e863d7408a68d37ba20be0858eb26	-
1226	df/55e08d	1059014	eeg_parietal_bootstrap_analyzer	EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet	eeg_parietal_bootstrap_analyzer (EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:17.313	2026-06-30 13:17:17.400	2026-06-30 13:17:21.245	3.9s	3.9s	-	134.6%	0.5%	146.5 MB	4.4 GB	146.5 MB	4.5 GB	21.1 MB	18.3 KB	2269	67	0	28 KB	165	297	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/df/55e08d12d0851ff8d125bfdd305988	-
1250	c9/9dfbd1	1063649	multimodal_correl_result_collector	EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_correl.parquet	multimodal_correl_result_collector (EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_correl.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:21.012	2026-06-30 13:17:21.099	2026-06-30 13:17:21.245	233ms	159ms	-	97.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	3.7 KB	834	23	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/c9/9dfbd19a1b82a06f648e41a715cb03	-
1254	17/95336c	1063760	hrv_bs_concatenating_processor	[EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs1_hrv_bs.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs2_hrv_bs.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs3_hrv_bs.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs5_hrv_bs.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs6_hrv_bs.parquet]	hrv_bs_concatenating_processor ([EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs1_hrv_bs.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs2_hrv_bs.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs3_hrv_bs.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs5_hrv_bs.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned_bs6_hrv_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:21.111	2026-06-30 13:17:21.200	2026-06-30 13:17:21.382	271ms	178ms	-	97.3%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	5.8 KB	837	44	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/17/95336c83242c0bee215898b3af5987	-
1253	f9/48a5cd	1064253	anova_merger	[EV2_13_eda_epochs_eda_amp_binned.parquet, EV2_13_bvp_epochs_bvp_peaks_interv_binned.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet]	anova_merger ([EV2_13_eda_epochs_eda_amp_binned.parquet, EV2_13_bvp_epochs_bvp_peaks_interv_binned.parquet, EV2_13_eeg_epochs_eeg_psd_fai_epochs_binned.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:21.395	2026-06-30 13:17:21.486	2026-06-30 13:17:21.842	447ms	280ms	-	57.7%	0.1%	30.3 MB	221.8 MB	30.3 MB	282.3 MB	6.5 MB	11.4 KB	837	29	0	12 KB	13	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/f9/48a5cd39327650253a8b3539ba71b1	-
1230	a2/ea8933	1059874	eeg_frontal_bootstrap_analyzer	EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet	eeg_frontal_bootstrap_analyzer (EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:18.058	2026-06-30 13:17:18.140	2026-06-30 13:17:21.963	3.9s	3.8s	-	130.4%	0.5%	146.2 MB	4.4 GB	146.2 MB	4.4 GB	21.1 MB	18.3 KB	2270	66	0	28 KB	163	492	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/a2/ea89337b9a5b504d9a4111529d7743	-
1246	c3/5a278a	1062967	eeg_parietal_ols_processor	EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet	eeg_parietal_ols_processor (EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:20.408	2026-06-30 13:17:20.466	2026-06-30 13:17:22.009	1.6s	1.5s	-	209.2%	0.7%	218.6 MB	4 GB	218.6 MB	4 GB	38 MB	3 KB	3932	23	0	4 KB	31	131	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/c3/5a278a1fdcebc0e03aad89d24468dc	-
1255	00/524db9	1064720	eda_bootstrap_result_collector	eda_binned.parquet	eda_bootstrap_result_collector (eda_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:21.855	2026-06-30 13:17:21.942	2026-06-30 13:17:22.082	227ms	160ms	-	95.5%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.5 MB	4.3 KB	837	20	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/00/524db9671b88715abe38cfc6796af5	-
1258	50/c2f07a	1065057	eda_bootstrap_result_collector	eda_binned.parquet	eda_bootstrap_result_collector (eda_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:22.094	2026-06-30 13:17:22.186	2026-06-30 13:17:22.418	324ms	220ms	-	78.5%	0.1%	29.8 MB	221.5 MB	29.8 MB	281.7 MB	6.5 MB	4.3 KB	835	18	0	4 KB	13	13	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/50/c2f07afb4fa3ffb56f9b444e79cae1	-
1251	8c/6ba5a3	1063954	eeg_frontal_ols_processor	EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet	eeg_frontal_ols_processor (EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:21.257	2026-06-30 13:17:21.346	2026-06-30 13:17:22.820	1.6s	1.5s	-	211.9%	0.7%	231.4 MB	4.7 GB	231.4 MB	4.7 GB	38 MB	3 KB	3933	24	0	4 KB	105	200	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/8c/6ba5a3eeab8996d8e6ceb7ad06b869	-
1239	eb/d93573	1061555	eeg_parietal_bootstrap_analyzer	EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet	eeg_parietal_bootstrap_analyzer (EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:19.273	2026-06-30 13:17:19.354	2026-06-30 13:17:23.405	4.1s	4s	-	123.9%	0.5%	146.2 MB	4.4 GB	146.2 MB	4.4 GB	21.1 MB	18.4 KB	2269	72	0	28 KB	160	321	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/eb/d935734d80eee6fe56874329b864e7	-
1256	53/f9766a	1064812	eeg_frontal_ols_processor	EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet	eeg_frontal_ols_processor (EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:21.975	2026-06-30 13:17:22.009	2026-06-30 13:17:23.495	1.5s	1.4s	-	210.3%	0.7%	231.9 MB	4.7 GB	231.9 MB	4.7 GB	38 MB	3.1 KB	3936	23	0	4 KB	74	245	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/53/f9766ada3c93d60dbb4255461de3fa	-
1238	17/2f235d	1061535	eeg_frontal_bootstrap_analyzer	EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet	eeg_frontal_bootstrap_analyzer (EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:19.260	2026-06-30 13:17:19.354	2026-06-30 13:17:23.647	4.4s	4.3s	-	106.6%	0.5%	146.3 MB	4.4 GB	146.3 MB	4.5 GB	21.1 MB	18.3 KB	2269	65	0	28 KB	164	361	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/17/2f235dbd120efe913df812fa634215	-
1261	1c/91704f	1066021	anova_merger	[EV2_14_eda_epochs_eda_amp_binned.parquet, EV2_14_bvp_epochs_bvp_peaks_interv_binned.parquet, EV2_14_eeg_epochs_eeg_psd_fai_epochs_binned.parquet, EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet, EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet]	anova_merger ([EV2_14_eda_epochs_eda_amp_binned.parquet, EV2_14_bvp_epochs_bvp_peaks_interv_binned.parquet, EV2_14_eeg_epochs_eeg_psd_fai_epochs_binned.parquet, EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet, EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:23.417	2026-06-30 13:17:23.495	2026-06-30 13:17:23.696	279ms	189ms	-	98.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	11.3 KB	837	29	0	12 KB	7	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/1c/91704fddb61af0791542655ee0bb7e	-
1262	fe/62428d	1066166	multimodal_correl_result_collector	EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_correl.parquet	multimodal_correl_result_collector (EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_correl.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:23.512	2026-06-30 13:17:23.596	2026-06-30 13:17:23.831	319ms	174ms	-	97.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	3.7 KB	836	19	0	4 KB	7	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/fe/62428d85db48fcc56f00e84ae935f4	-
1259	23/81b540	1065350	eeg_parietal_ols_processor	EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet	eeg_parietal_ols_processor (EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:22.436	2026-06-30 13:17:22.518	2026-06-30 13:17:23.967	1.5s	1.4s	-	214.1%	0.7%	232.7 MB	4.7 GB	232.7 MB	4.7 GB	38 MB	3.1 KB	3932	23	0	4 KB	150	255	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/23/81b540ea3809e003eeba7b6e3f1347	-
1247	d7/9e8a0e	1063091	eeg_parietal_bootstrap_analyzer	EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet	eeg_parietal_bootstrap_analyzer (EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:20.478	2026-06-30 13:17:20.565	2026-06-30 13:17:24.015	3.5s	3.5s	-	134.2%	0.5%	146.6 MB	4.4 GB	146.6 MB	4.5 GB	21.1 MB	18 KB	2271	59	0	28 KB	183	399	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/d7/9e8a0e21b383037c4024a515c75b2b	-
1267	a4/bf9cd7	1066734	anova_merger	[EV2_09_eda_epochs_eda_amp_binned.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned.parquet, EV2_09_eeg_epochs_eeg_psd_fai_epochs_binned.parquet, EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet, EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet]	anova_merger ([EV2_09_eda_epochs_eda_amp_binned.parquet, EV2_09_bvp_epochs_bvp_peaks_interv_binned.parquet, EV2_09_eeg_epochs_eeg_psd_fai_epochs_binned.parquet, EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet, EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:23.854	2026-06-30 13:17:23.935	2026-06-30 13:17:24.227	373ms	224ms	-	77.8%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	11.5 KB	837	50	0	12 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/a4/bf9cd7e9f36b1480e1e152cdd58d00	-
1268	a0/764510	1067208	fai_bs_concatenating_processor	[EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs1_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs2_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs3_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs4_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs5_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs6_fai_bs.parquet]	fai_bs_concatenating_processor ([EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs1_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs2_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs3_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs4_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs5_fai_bs.parquet, EV2_04_eeg_epochs_eeg_psd_fai_epochs_binned_bs6_fai_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:24.247	2026-06-30 13:17:24.327	2026-06-30 13:17:24.603	356ms	170ms	-	95.1%	0.1%	29.4 MB	221.5 MB	29.4 MB	282.3 MB	6.5 MB	6 KB	836	30	0	4 KB	12	3	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/a0/7645103aeecd24f5e8a67eb6f7f34e	-
1252	cc/34fb1c	1063958	eeg_frontal_bootstrap_analyzer	EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet	eeg_frontal_bootstrap_analyzer (EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:21.268	2026-06-30 13:17:21.346	2026-06-30 13:17:24.749	3.5s	3.4s	-	131.4%	0.5%	146.6 MB	4.4 GB	146.6 MB	4.5 GB	21.1 MB	18 KB	2269	63	0	28 KB	184	432	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/cc/34fb1cd9b670954c7c3a89cfa79b79	-
1269	48/120909	1067518	multimodal_correl_result_collector	EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_correl.parquet	multimodal_correl_result_collector (EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_correl.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:24.616	2026-06-30 13:17:24.703	2026-06-30 13:17:24.849	233ms	162ms	-	94.5%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	3.7 KB	836	21	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/48/120909e66da898567d0ee3729d5be5	-
1265	d4/96e6cf	1066833	eeg_frontal_ols_processor	EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet	eeg_frontal_ols_processor (EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:23.988	2026-06-30 13:17:24.015	2026-06-30 13:17:25.528	1.5s	1.4s	-	189.7%	0.7%	231.4 MB	4.7 GB	231.4 MB	4.8 GB	38 MB	3.1 KB	3932	23	0	4 KB	49	225	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/d4/96e6cf460b0c9419a03cd304ab1033	-
1264	3d/c54232	1066921	eeg_parietal_ols_processor	EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet	eeg_parietal_ols_processor (EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:24.034	2026-06-30 13:17:24.116	2026-06-30 13:17:25.593	1.6s	1.4s	-	197.5%	0.7%	230.4 MB	4.7 GB	230.4 MB	4.7 GB	38 MB	3.1 KB	3932	23	0	4 KB	34	192	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/3d/c54232c0323f4669dd99830a081e51	-
1257	c1/c1b496	1064949	eeg_frontal_bootstrap_analyzer	EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet	eeg_frontal_bootstrap_analyzer (EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:17:22.022	2026-06-30 13:17:22.083	2026-06-30 13:17:25.923	3.9s	3.8s	-	129.9%	0.5%	146.3 MB	4.4 GB	146.3 MB	4.5 GB	21.1 MB	18.3 KB	2269	65	0	28 KB	159	429	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/c1/c1b496e1e6fe04836ee6abc29e4895	-
