task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch
981	21/e58729	3896717	hrv_bootstrap_analyzer	DEAP_32_bvp_epochs_bvp_peaks_interv_binned.parquet	hrv_bootstrap_analyzer (DEAP_32_bvp_epochs_bvp_peaks_interv_binned.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:15.610	2026-06-11 14:05:15.675	2026-06-11 14:05:20.842	5.2s	5.1s	-	119.6%	0.5%	147.1 MB	4.4 GB	147.1 MB	4.5 GB	111.1 MB	21.2 MB	16345	494	0	21.3 MB	149	111	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/21/e58729e98ac2f7f2f40adc44f594e6	-
988	e6/0b4835	3903340	eeg_parietal_label_binner	[DEAP_11_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_11_labels_labels.parquet]	eeg_parietal_label_binner ([DEAP_11_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_11_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:19.266	2026-06-11 14:05:19.348	2026-06-11 14:05:21.399	2.1s	2s	-	87.2%	0.2%	64.4 MB	3.1 GB	64.4 MB	3.1 GB	70.9 MB	9.8 MB	9495	288	0	9.8 MB	82	18	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/e6/0b48355221fbb86828cd732ea38346	-
985	15/793d33	3900364	fai_bs_file_finder	DEAP_11_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet	fai_bs_file_finder (DEAP_11_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:17.564	2026-06-11 14:05:17.599	2026-06-11 14:05:21.486	3.9s	3.7s	-	73.2%	0.2%	74 MB	3.1 GB	74 MB	3.1 GB	109.7 MB	24.9 MB	16738	561	0	25 MB	109	16	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/15/793d3367416cd71c4bb79b3c4d244f	-
987	db/784dd3	3900645	hrv_bs_file_finder	DEAP_11_bvp_epochs_bvp_peaks_interv_binned_bs.parquet	hrv_bs_file_finder (DEAP_11_bvp_epochs_bvp_peaks_interv_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:17.744	2026-06-11 14:05:17.825	2026-06-11 14:05:21.764	4s	3.9s	-	70.8%	0.2%	71.7 MB	3.1 GB	71.8 MB	3.1 GB	109.7 MB	25 MB	16714	574	0	25.1 MB	117	29	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/db/784dd3840d0ca9e7025af74395067c	-
989	5e/4b71ea	3903882	eeg_frontal_label_binner	[DEAP_06_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_06_labels_labels.parquet]	eeg_frontal_label_binner ([DEAP_06_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_06_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:19.497	2026-06-11 14:05:19.552	2026-06-11 14:05:22.111	2.6s	2.5s	-	69.1%	0.1%	44.4 MB	245.9 MB	44.4 MB	290.6 MB	70.9 MB	9.3 MB	9479	284	0	9.3 MB	89	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/5e/4b71ea0ca8ca5dd057b9e85ee22245	-
990	fb/a4bfc9	3904023	multimodal_correl_analyzer	[DEAP_06_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_06_bvp_epochs_bvp_peaks_interv.parquet]	multimodal_correl_analyzer ([DEAP_06_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_06_bvp_epochs_bvp_peaks_interv.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:19.564	2026-06-11 14:05:19.653	2026-06-11 14:05:22.318	2.8s	2.7s	-	163.2%	0.2%	63.8 MB	3.1 GB	63.8 MB	3.1 GB	86.4 MB	10.3 MB	11060	250	0	10.3 MB	58	16	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/fb/a4bfc9854fcd3b831e3db183b77772	-
993	06/b53ca4	3906076	eeg_frontal_label_binner	[DEAP_16_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_16_labels_labels.parquet]	eeg_frontal_label_binner ([DEAP_16_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_16_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:20.555	2026-06-11 14:05:20.607	2026-06-11 14:05:22.617	2.1s	2s	-	87.9%	0.2%	59.2 MB	3 GB	59.2 MB	3.1 GB	70.9 MB	9.2 MB	9493	282	0	9.3 MB	84	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/06/b53ca49daa39d9dc008cf44e98a11a	-
991	42/0f4631	3904777	eeg_parietal_label_binner	[DEAP_16_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_16_labels_labels.parquet]	eeg_parietal_label_binner ([DEAP_16_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_16_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:19.953	2026-06-11 14:05:20.033	2026-06-11 14:05:23.068	3.1s	3s	-	59.7%	0.1%	44.8 MB	241.5 MB	44.8 MB	282.9 MB	70.9 MB	9.3 MB	9493	278	0	9.3 MB	94	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/42/0f4631af598c641e16885f3b9b3c66	-
992	42/ad0a77	3906755	multimodal_correl_analyzer	[DEAP_16_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_16_bvp_epochs_bvp_peaks_interv.parquet]	multimodal_correl_analyzer ([DEAP_16_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_16_bvp_epochs_bvp_peaks_interv.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:20.856	2026-06-11 14:05:20.942	2026-06-11 14:05:23.538	2.7s	2.6s	-	173.1%	0.1%	45.1 MB	246.9 MB	45.1 MB	291.8 MB	86.4 MB	10.2 MB	11063	246	0	10.3 MB	69	29	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/42/ad0a77eed4ece998fbf579564e7eac	-
1000	e8/3d5701	3910826	eeg_frontal_label_binner	[DEAP_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_09_labels_labels.parquet]	eeg_frontal_label_binner ([DEAP_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_09_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:23.088	2026-06-11 14:05:23.169	2026-06-11 14:05:25.082	2s	1.9s	-	91.3%	0.1%	34.8 MB	233.6 MB	34.8 MB	292.8 MB	70.9 MB	9.1 MB	9491	285	0	9.1 MB	91	3	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/e8/3d5701de3dafe0a50c765e6a843725	-
999	7c/c4931b	3910103	multimodal_correl_analyzer	[DEAP_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_09_bvp_epochs_bvp_peaks_interv.parquet]	multimodal_correl_analyzer ([DEAP_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_09_bvp_epochs_bvp_peaks_interv.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:22.638	2026-06-11 14:05:22.718	2026-06-11 14:05:25.305	2.7s	2.6s	-	171.9%	0.1%	32.8 MB	232.1 MB	32.8 MB	290.6 MB	86.4 MB	10 MB	11059	246	0	10 MB	69	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/7c/c4931b9d3f24d863a5b5c24ee1f7e6	-
997	d8/11d8b2	3909049	fai_bs_file_finder	DEAP_06_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet	fai_bs_file_finder (DEAP_06_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:22.127	2026-06-11 14:05:22.211	2026-06-11 14:05:25.593	3.5s	3.4s	-	72.2%	0.2%	70.8 MB	3.1 GB	70.8 MB	3.1 GB	95.8 MB	21.5 MB	14534	504	0	21.5 MB	118	7	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/d8/11d8b210f628a4c772dec7e8fa0dfc	-
996	55/4829fc	3908589	eda_bs_concatenating_processor	[DEAP_06_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_06_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_06_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_06_eda_epochs_eda_amp_binned_bs4_eda_bs.parquet, DEAP_06_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet]	eda_bs_concatenating_processor ([DEAP_06_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_06_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_06_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_06_eda_epochs_eda_amp_binned_bs4_eda_bs.parquet, DEAP_06_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:21.777	2026-06-11 14:05:21.865	2026-06-11 14:05:26.480	4.7s	4.6s	-	74.7%	0.2%	56.5 MB	1.4 GB	56.5 MB	1.4 GB	134.5 MB	22.4 MB	18403	508	0	22.4 MB	151	28	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/55/4829fcd27922fd1b6a840d0951590c	-
1004	44/cdf9ed	3915918	eeg_parietal_row_filter	DEAP_30_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all.parquet	eeg_parietal_row_filter (DEAP_30_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:25.609	2026-06-11 14:05:25.693	2026-06-11 14:05:26.755	1.1s	1s	-	93.4%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	38.9 MB	6.6 MB	5509	171	0	6.6 MB	11	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/44/cdf9edfbfdd609be17f8d2ec1d3f92	-
995	e0/0aedae	3907781	hrv_bs_file_finder	DEAP_16_bvp_epochs_bvp_peaks_interv_binned_bs.parquet	hrv_bs_file_finder (DEAP_16_bvp_epochs_bvp_peaks_interv_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:21.530	2026-06-11 14:05:21.587	2026-06-11 14:05:27.069	5.5s	5.4s	-	52.2%	0.2%	70.7 MB	3.1 GB	70.7 MB	3.1 GB	109.7 MB	24.9 MB	16712	558	0	24.9 MB	149	12	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/e0/0aedae9cef9587de937bae5ff91278	-
1002	c2/12135d	3914847	eeg_parietal_label_binner	[DEAP_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_09_labels_labels.parquet]	eeg_parietal_label_binner ([DEAP_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_09_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:25.104	2026-06-11 14:05:25.182	2026-06-11 14:05:27.399	2.3s	2.1s	-	87.3%	0.1%	38.2 MB	240.9 MB	38.2 MB	290.6 MB	70.9 MB	9.2 MB	9496	289	0	9.2 MB	74	3	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/c2/12135d5e07941bc6238e333bd9c989	-
994	94/391f37	3907626	eda_bs_concatenating_processor	[DEAP_16_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs4_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs6_eda_bs.parquet]	eda_bs_concatenating_processor ([DEAP_16_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs4_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet, DEAP_16_eda_epochs_eda_amp_binned_bs6_eda_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:21.415	2026-06-11 14:05:21.486	2026-06-11 14:05:27.479	6.1s	5.9s	-	67.1%	0.2%	74.1 MB	3.1 GB	74.1 MB	3.1 GB	154.8 MB	25.6 MB	21212	543	0	25.7 MB	182	16	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/94/391f378fd5abaef4dda15ef1bf60ec	-
1005	96/71f8f1	3917739	eeg_frontal_row_filter	DEAP_30_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all.parquet	eeg_frontal_row_filter (DEAP_30_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:26.490	2026-06-11 14:05:26.580	2026-06-11 14:05:27.732	1.2s	1.2s	-	87.4%	0.2%	62.9 MB	3.1 GB	62.9 MB	3.1 GB	38.9 MB	6.7 MB	5507	178	0	6.7 MB	75	10	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/96/71f8f11816e76db4cbeedd02bcfe0d	-
1001	74/930042	3911815	eda_bs_concatenating_processor	[DEAP_13_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_13_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_13_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_13_eda_epochs_eda_amp_binned_bs4_eda_bs.parquet, DEAP_13_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet]	eda_bs_concatenating_processor ([DEAP_13_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_13_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_13_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_13_eda_epochs_eda_amp_binned_bs4_eda_bs.parquet, DEAP_13_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:23.560	2026-06-11 14:05:23.638	2026-06-11 14:05:27.861	4.3s	4.2s	-	84.3%	0.2%	76.4 MB	3.1 GB	76.4 MB	3.1 GB	134.5 MB	21.4 MB	18401	486	0	21.4 MB	144	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/74/930042be6780a78b3d1b5206a9067b	-
1003	08/66cd6b	3915225	hrv_bs_file_finder	DEAP_13_bvp_epochs_bvp_peaks_interv_binned_bs.parquet	hrv_bs_file_finder (DEAP_13_bvp_epochs_bvp_peaks_interv_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:25.319	2026-06-11 14:05:25.405	2026-06-11 14:05:29.303	4s	3.8s	-	64.3%	0.2%	76.2 MB	3.1 GB	76.2 MB	3.1 GB	95.8 MB	20.8 MB	14507	490	0	20.8 MB	157	12	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/08/66cd6bb74d8f1917840b634feaeb64	-
998	b3/bb92de	3909564	eda_bs_concatenating_processor	[DEAP_11_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs4_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs6_eda_bs.parquet]	eda_bs_concatenating_processor ([DEAP_11_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs4_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet, DEAP_11_eda_epochs_eda_amp_binned_bs6_eda_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:22.332	2026-06-11 14:05:22.418	2026-06-11 14:05:29.401	7.1s	6.9s	-	57.8%	0.2%	72 MB	3.1 GB	72.2 MB	3.1 GB	154.8 MB	26.7 MB	21214	566	0	26.8 MB	178	7	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/b3/bb92dea2afc4e28491ca10d1dcf247	-
1009	13/bb3a84	3919829	eeg_parietal_label_binner	[DEAP_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_13_labels_labels.parquet]	eeg_parietal_label_binner ([DEAP_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_13_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:27.500	2026-06-11 14:05:27.579	2026-06-11 14:05:29.516	2s	1.9s	-	93.8%	0.0%	6.2 MB	16.7 MB	6.2 MB	16.7 MB	70.9 MB	9.4 MB	9482	279	0	9.4 MB	69	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/13/bb3a84d9fa295f0b7eff3f904212b8	-
1010	0f/f9a78f	3920354	eeg_parietal_label_binner	[DEAP_02_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_02_labels_labels.parquet]	eeg_parietal_label_binner ([DEAP_02_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter.parquet, DEAP_02_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:27.746	2026-06-11 14:05:27.832	2026-06-11 14:05:29.868	2.1s	2s	-	88.5%	0.0%	6.1 MB	16.7 MB	6.1 MB	16.7 MB	70.9 MB	9.3 MB	9497	279	0	9.3 MB	72	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/0f/f9a78f92c57c3d0068fe7d62db1fe6	-
1012	a4/0468a9	3920725	eeg_frontal_label_binner	[DEAP_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_13_labels_labels.parquet]	eeg_frontal_label_binner ([DEAP_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_13_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:27.881	2026-06-11 14:05:27.961	2026-06-11 14:05:30.019	2.1s	2s	-	86.7%	0.1%	45 MB	246.9 MB	45 MB	290.6 MB	70.9 MB	9.4 MB	9479	286	0	9.4 MB	73	3	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/a4/0468a9086711c9ac2fabc58e04f7a5	-
1007	bb/f5a08f	3919010	hrv_bs_file_finder	DEAP_09_bvp_epochs_bvp_peaks_interv_binned_bs.parquet	hrv_bs_file_finder (DEAP_09_bvp_epochs_bvp_peaks_interv_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:27.119	2026-06-11 14:05:27.169	2026-06-11 14:05:31.545	4.4s	4.3s	-	58.2%	0.2%	74.3 MB	3.1 GB	74.3 MB	3.1 GB	95.8 MB	21.3 MB	14509	488	0	21.3 MB	141	10	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/bb/f5a08fbed89150265b6401276158f8	-
1011	d1/8c010e	3923783	multimodal_correl_analyzer	[DEAP_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_13_bvp_epochs_bvp_peaks_interv.parquet]	multimodal_correl_analyzer ([DEAP_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_13_bvp_epochs_bvp_peaks_interv.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:29.319	2026-06-11 14:05:29.401	2026-06-11 14:05:32.099	2.8s	2.6s	-	160.8%	0.2%	62.5 MB	3 GB	62.5 MB	3.1 GB	86.4 MB	10.6 MB	11059	261	0	10.6 MB	60	5	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/d1/8c010eb2faa0dbc67b0e60d604e63e	-
1013	06/b1ac13	3923965	fai_bs_file_finder	DEAP_09_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet	fai_bs_file_finder (DEAP_09_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:29.413	2026-06-11 14:05:29.501	2026-06-11 14:05:32.546	3.1s	3s	-	79.5%	0.1%	33.6 MB	233 MB	33.6 MB	292.8 MB	95.8 MB	21.6 MB	14536	488	0	21.7 MB	83	7	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/06/b1ac13a368b4167e015d28e6a05ffb	-
1015	d9/5ed639	3924802	eeg_frontal_label_binner	[DEAP_02_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_02_labels_labels.parquet]	eeg_frontal_label_binner ([DEAP_02_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_02_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:29.884	2026-06-11 14:05:29.968	2026-06-11 14:05:32.555	2.7s	2.5s	-	68.3%	0.2%	64.2 MB	3 GB	64.2 MB	3.1 GB	70.9 MB	9.4 MB	9491	288	0	9.4 MB	99	10	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/d9/5ed639d5b0c9aea101235fba45b256	-
1008	8a/ea497d	3919608	fai_bs_file_finder	DEAP_16_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet	fai_bs_file_finder (DEAP_16_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:27.429	2026-06-11 14:05:27.479	2026-06-11 14:05:32.955	5.5s	5.4s	-	52.9%	0.2%	73.4 MB	3.1 GB	73.4 MB	3.2 GB	109.8 MB	25.6 MB	16741	564	0	25.7 MB	172	19	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/8a/ea497d7b548315f096378aa02fe9f8	-
1014	cd/ee5ece	3924255	multimodal_correl_analyzer	[DEAP_02_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_02_bvp_epochs_bvp_peaks_interv.parquet]	multimodal_correl_analyzer ([DEAP_02_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_02_bvp_epochs_bvp_peaks_interv.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:29.541	2026-06-11 14:05:29.619	2026-06-11 14:05:33.220	3.7s	3.5s	-	123.8%	0.1%	44.8 MB	241.5 MB	44.8 MB	292.8 MB	86.4 MB	10.4 MB	11064	255	0	10.4 MB	85	15	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/cd/ee5ece68f1f32b5f03f905a4223f7f	-
1016	e6/3ef4f5	3925092	fai_bs_file_finder	DEAP_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet	fai_bs_file_finder (DEAP_13_eeg_epochs_eeg_psd_fai_epochs_binned_bs.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:30.043	2026-06-11 14:05:30.119	2026-06-11 14:05:33.374	3.3s	3.3s	-	76.1%	0.2%	75.8 MB	3.1 GB	75.8 MB	3.1 GB	95.8 MB	21.7 MB	14532	502	0	21.7 MB	135	73	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/e6/3ef4f5d7e3c0efc1bb575f4cad6848	-
1006	e4/d04be4	3918290	eda_bs_concatenating_processor	[DEAP_09_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_09_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_09_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_09_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet, DEAP_09_eda_epochs_eda_amp_binned_bs6_eda_bs.parquet]	eda_bs_concatenating_processor ([DEAP_09_eda_epochs_eda_amp_binned_bs1_eda_bs.parquet, DEAP_09_eda_epochs_eda_amp_binned_bs2_eda_bs.parquet, DEAP_09_eda_epochs_eda_amp_binned_bs3_eda_bs.parquet, DEAP_09_eda_epochs_eda_amp_binned_bs5_eda_bs.parquet, DEAP_09_eda_epochs_eda_amp_binned_bs6_eda_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:26.772	2026-06-11 14:05:26.855	2026-06-11 14:05:33.691	6.9s	6.8s	-	50.6%	0.2%	71.4 MB	3.1 GB	71.4 MB	3.1 GB	134.6 MB	22.3 MB	18406	504	0	22.3 MB	170	16	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/e4/d04be4a464b4bc4029e5379ac3303c	-
1018	94/5539b6	3928783	eeg_frontal_label_binner	[DEAP_03_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_03_labels_labels.parquet]	eeg_frontal_label_binner ([DEAP_03_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter.parquet, DEAP_03_labels_labels.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-11 14:05:32.118	2026-06-11 14:05:32.199	2026-06-11 14:05:34.319	2.2s	2.1s	-	87.8%	0.2%	64.1 MB	3 GB	64.1 MB	3.1 GB	70.9 MB	9.2 MB	9493	294	0	9.2 MB	87	9	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/study/work/94/5539b66538db4f60bfdab26dd8f64f	-
